date,color,quantity_sold
2024-10-27,turquoise,8
2024-10-27,indigo,2
2024-10-28,red,6
2024-10-28,blue,3
2024-10-28,green,0
2024-10-28,yellow,4
2024-10-28,black,8
2024-10-28,white,7
2024-10-28,purple,5
2024-10-28,orange,2
2024-10-28,pink,3
2024-10-28,gray,9
2024-10-28,brown,3
2024-10-28,cyan,0
2024-10-28,magenta,8
2024-10-28,navy,5
2024-10-28,teal,1
2024-10-28,maroon,4
2024-10-28,lime,10
2024-10-28,gold,8
2024-10-28,silver,8
2024-10-28,beige,7
2024-10-28,turquoise,9
2024-10-28,indigo,8
2024-10-29,red,9
2024-10-29,blue,0
2024-10-29,green,0
2024-10-29,yellow,2
2024-10-29,black,13
2024-10-29,white,0
2024-10-29,purple,3
2024-10-29,orange,1
2024-10-29,pink,2
2024-10-29,gray,5
2024-10-29,brown,6
2024-10-29,cyan,5
2024-10-29,magenta,5
2024-10-29,navy,6
2024-10-29,teal,1
2024-10-29,maroon,0
2024-10-29,lime,2
2024-10-29,gold,13
2024-10-29,silver,7
2024-10-29,beige,4
2024-10-29,turquoise,1
2024-10-29,indigo,8
2024-10-30,red,14
2024-10-30,blue,4
2024-10-30,green,2
2024-10-30,yellow,11
2024-10-30,black,15
2024-10-30,white,1
2024-10-30,purple,3
2024-10-30,orange,3
2024-10-30,pink,8
2024-10-30,gray,6
2024-10-30,brown,6
2024-10-30,cyan,5
2024-10-30,magenta,7
2024-10-30,navy,7
2024-10-30,teal,2
2024-10-30,maroon,1
2024-10-30,lime,4
2024-10-30,gold,8
2024-10-30,silver,9
2024-10-30,beige,3
2024-10-30,turquoise,8
2024-10-30,indigo,9
2024-10-31,red,13
2024-10-31,blue,3
2024-10-31,green,9
2024-10-31,yellow,8
2024-10-31,black,5
2024-10-31,white,4
2024-10-31,purple,7
2024-10-31,orange,10
2024-10-31,pink,4
2024-10-31,gray,10
2024-10-31,brown,4
2024-10-31,cyan,0
2024-10-31,magenta,6
2024-10-31,navy,7
2024-10-31,teal,3
2024-10-31,maroon,5
2024-10-31,lime,1
2024-10-31,gold,11
2024-10-31,silver,4
2024-10-31,beige,0
2024-10-31,turquoise,1
2024-10-31,indigo,8
2024-11-01,red,10
2024-11-01,blue,11
2024-11-01,green,0
2024-11-01,yellow,0
2024-11-01,black,11
2024-11-01,white,5
2024-11-01,purple,9
2024-11-01,orange,3
2024-11-01,pink,5
2024-11-01,gray,1
2024-11-01,brown,0
2024-11-01,cyan,4
2024-11-01,magenta,8
2024-11-01,navy,5
2024-11-01,teal,2
2024-11-01,maroon,1
2024-11-01,lime,1
2024-11-01,gold,7
2024-11-01,silver,10
2024-11-01,beige,0
2024-11-01,turquoise,9
2024-11-01,indigo,6
2024-11-02,red,17
2024-11-02,blue,8
2024-11-02,green,2
2024-11-02,yellow,8
2024-11-02,black,15
2024-11-02,white,2
2024-11-02,purple,5
2024-11-02,orange,6
2024-11-02,pink,5
2024-11-02,gray,6
2024-11-02,brown,6
2024-11-02,cyan,4
2024-11-02,magenta,8
2024-11-02,navy,0
2024-11-02,teal,9
2024-11-02,maroon,4
2024-11-02,lime,5
2024-11-02,gold,14
2024-11-02,silver,10
2024-11-02,beige,5
2024-11-02,turquoise,9
2024-11-02,indigo,4
2024-11-03,red,16
2024-11-03,blue,7
2024-11-03,green,6
2024-11-03,yellow,3
2024-11-03,black,6
2024-11-03,white,0
2024-11-03,purple,6
2024-11-03,orange,5
2024-11-03,pink,7
2024-11-03,gray,5
2024-11-03,brown,1
2024-11-03,cyan,8
2024-11-03,magenta,6
2024-11-03,navy,8
2024-11-03,teal,1
2024-11-03,maroon,6
2024-11-03,lime,11
2024-11-03,gold,10
2024-11-03,silver,5
2024-11-03,beige,2
2024-11-03,turquoise,0
2024-11-03,indigo,8
2024-11-04,red,7
2024-11-04,blue,3
2024-11-04,green,8
2024-11-04,yellow,4
2024-11-04,black,12
2024-11-04,white,11
2024-11-04,purple,3
2024-11-04,orange,1
2024-11-04,pink,9
2024-11-04,gray,9
2024-11-04,brown,2
2024-11-04,cyan,1
2024-11-04,magenta,6
2024-11-04,navy,3
2024-11-04,teal,6
2024-11-04,maroon,10
2024-11-04,lime,10
2024-11-04,gold,12
2024-11-04,silver,7
2024-11-04,beige,3
2024-11-04,turquoise,3
2024-11-04,indigo,8
2024-11-05,red,9
2024-11-05,blue,1
2024-11-05,green,1
2024-11-05,yellow,7
2024-11-05,black,7
2024-11-05,white,2
2024-11-05,purple,4
2024-11-05,orange,5
2024-11-05,pink,0
2024-11-05,gray,5
2024-11-05,brown,7
2024-11-05,cyan,7
2024-11-05,magenta,11
2024-11-05,navy,5
2024-11-05,teal,2
2024-11-05,maroon,7
2024-11-05,lime,1
2024-11-05,gold,7
2024-11-05,silver,5
2024-11-05,beige,8
2024-11-05,turquoise,0
2024-11-05,indigo,2
2024-11-06,red,14
2024-11-06,blue,11
2024-11-06,green,6
2024-11-06,yellow,8
2024-11-06,black,17
2024-11-06,white,5
2024-11-06,purple,7
2024-11-06,orange,5
2024-11-06,pink,3
2024-11-06,gray,9
2024-11-06,brown,5
2024-11-06,cyan,8
2024-11-06,magenta,8
2024-11-06,navy,6
2024-11-06,teal,6
2024-11-06,maroon,6
2024-11-06,lime,6
2024-11-06,gold,6
2024-11-06,silver,3
2024-11-06,beige,7
2024-11-06,turquoise,10
2024-11-06,indigo,11
2024-11-07,red,12
2024-11-07,blue,1
2024-11-07,green,3
2024-11-07,yellow,6
2024-11-07,black,15
2024-11-07,white,5
2024-11-07,purple,9
2024-11-07,orange,9
2024-11-07,pink,8
2024-11-07,gray,8
2024-11-07,brown,0
2024-11-07,cyan,3
2024-11-07,magenta,6
2024-11-07,navy,9
2024-11-07,teal,7
2024-11-07,maroon,0
2024-11-07,lime,6
2024-11-07,gold,11
2024-11-07,silver,0
2024-11-07,beige,3
2024-11-07,turquoise,7
2024-11-07,indigo,1
2024-11-08,red,15
2024-11-08,blue,6
2024-11-08,green,8
2024-11-08,yellow,6
2024-11-08,black,12
2024-11-08,white,9
2024-11-08,purple,7
2024-11-08,orange,12
2024-11-08,pink,1
2024-11-08,gray,2
2024-11-08,brown,4
2024-11-08,cyan,3
2024-11-08,magenta,8
2024-11-08,navy,2
2024-11-08,teal,9
2024-11-08,maroon,6
2024-11-08,lime,9
2024-11-08,gold,10
2024-11-08,silver,5
2024-11-08,beige,0
2024-11-08,turquoise,6
2024-11-08,indigo,10
2024-11-09,red,9
2024-11-09,blue,10
2024-11-09,green,4
2024-11-09,yellow,1
2024-11-09,black,13
2024-11-09,white,4
2024-11-09,purple,3
2024-11-09,orange,12
2024-11-09,pink,1
2024-11-09,gray,0
2024-11-09,brown,2
2024-11-09,cyan,4
2024-11-09,magenta,9
2024-11-09,navy,10
2024-11-09,teal,6
2024-11-09,maroon,2
2024-11-09,lime,8
2024-11-09,gold,16
2024-11-09,silver,1
2024-11-09,beige,3
2024-11-09,turquoise,8
2024-11-09,indigo,3
2024-11-10,red,6
2024-11-10,blue,6
2024-11-10,green,0
2024-11-10,yellow,6
2024-11-10,black,12
2024-11-10,white,7
2024-11-10,purple,4
2024-11-10,orange,9
2024-11-10,pink,9
2024-11-10,gray,7
2024-11-10,brown,7
2024-11-10,cyan,7
2024-11-10,magenta,7
2024-11-10,navy,7
2024-11-10,teal,7
2024-11-10,maroon,5
2024-11-10,lime,11
2024-11-10,gold,8
2024-11-10,silver,7
2024-11-10,beige,3
2024-11-10,turquoise,7
2024-11-10,indigo,2
2024-11-11,red,13
2024-11-11,blue,7
2024-11-11,green,0
2024-11-11,yellow,2
2024-11-11,black,14
2024-11-11,white,11
2024-11-11,purple,8
2024-11-11,orange,7
2024-11-11,pink,4
2024-11-11,gray,10
2024-11-11,brown,3
2024-11-11,cyan,0
2024-11-11,magenta,7
2024-11-11,navy,1
2024-11-11,teal,8
2024-11-11,maroon,2
2024-11-11,lime,11
2024-11-11,gold,7
2024-11-11,silver,1
2024-11-11,beige,8
2024-11-11,turquoise,8
2024-11-11,indigo,0
2024-11-12,red,11
2024-11-12,blue,9
2024-11-12,green,0
2024-11-12,yellow,0
2024-11-12,black,6
2024-11-12,white,0
2024-11-12,purple,10
2024-11-12,orange,9
2024-11-12,pink,5
2024-11-12,gray,5
2024-11-12,brown,4
2024-11-12,cyan,2
2024-11-12,magenta,9
2024-11-12,navy,1
2024-11-12,teal,4
2024-11-12,maroon,5
2024-11-12,lime,6
2024-11-12,gold,10
2024-11-12,silver,12
2024-11-12,beige,8
2024-11-12,turquoise,3
2024-11-12,indigo,3
2024-11-13,red,16
2024-11-13,blue,6
2024-11-13,green,5
2024-11-13,yellow,6
2024-11-13,black,10
2024-11-13,white,8
2024-11-13,purple,6
2024-11-13,orange,1
2024-11-13,pink,4
2024-11-13,gray,10
2024-11-13,brown,4
2024-11-13,cyan,7
2024-11-13,magenta,9
2024-11-13,navy,10
2024-11-13,teal,2
2024-11-13,maroon,8
2024-11-13,lime,10
2024-11-13,gold,7
2024-11-13,silver,1
2024-11-13,beige,1
2024-11-13,turquoise,6
2024-11-13,indigo,7
2024-11-14,red,10
2024-11-14,blue,0
2024-11-14,green,3
2024-11-14,yellow,1
2024-11-14,black,13
2024-11-14,white,1
2024-11-14,purple,7
2024-11-14,orange,6
2024-11-14,pink,7
2024-11-14,gray,4
2024-11-14,brown,0
2024-11-14,cyan,2
2024-11-14,magenta,6
2024-11-14,navy,6
2024-11-14,teal,10
2024-11-14,maroon,9
2024-11-14,lime,9
2024-11-14,gold,16
2024-11-14,silver,3
2024-11-14,beige,0
2024-11-14,turquoise,8
2024-11-14,indigo,1
2024-11-15,red,14
2024-11-15,blue,1
2024-11-15,green,0
2024-11-15,yellow,6
2024-11-15,black,13
2024-11-15,white,8
2024-11-15,purple,5
2024-11-15,orange,8
2024-11-15,pink,4
2024-11-15,gray,8
2024-11-15,brown,7
2024-11-15,cyan,0
2024-11-15,magenta,10
2024-11-15,navy,6
2024-11-15,teal,10
2024-11-15,maroon,1
2024-11-15,lime,12
2024-11-15,gold,17
2024-11-15,silver,9
2024-11-15,beige,1
2024-11-15,turquoise,7
2024-11-15,indigo,5
2024-11-16,red,8
2024-11-16,blue,10
2024-11-16,green,5
2024-11-16,yellow,9
2024-11-16,black,11
2024-11-16,white,12
2024-11-16,purple,0
2024-11-16,orange,1
2024-11-16,pink,10
2024-11-16,gray,6
2024-11-16,brown,7
2024-11-16,cyan,3
2024-11-16,magenta,11
2024-11-16,navy,9
2024-11-16,teal,9
2024-11-16,maroon,9
2024-11-16,lime,10
2024-11-16,gold,11
2024-11-16,silver,1
2024-11-16,beige,8
2024-11-16,turquoise,6
2024-11-16,indigo,9
2024-11-17,red,14
2024-11-17,blue,1
2024-11-17,green,2
2024-11-17,yellow,5
2024-11-17,black,7
2024-11-17,white,6
2024-11-17,purple,8
2024-11-17,orange,5
2024-11-17,pink,1
2024-11-17,gray,11
2024-11-17,brown,5
2024-11-17,cyan,3
2024-11-17,magenta,2
2024-11-17,navy,9
2024-11-17,teal,1
2024-11-17,maroon,7
2024-11-17,lime,10
2024-11-17,gold,6
2024-11-17,silver,0
2024-11-17,beige,1
2024-11-17,turquoise,8
2024-11-17,indigo,3
2024-11-18,red,12
2024-11-18,blue,8
2024-11-18,green,0
2024-11-18,yellow,2
2024-11-18,black,7
2024-11-18,white,3
2024-11-18,purple,5
2024-11-18,orange,1
2024-11-18,pink,7
2024-11-18,gray,11
2024-11-18,brown,7
2024-11-18,cyan,9
2024-11-18,magenta,2
2024-11-18,navy,3
2024-11-18,teal,6
2024-11-18,maroon,1
2024-11-18,lime,0
2024-11-18,gold,11
2024-11-18,silver,7
2024-11-18,beige,0
2024-11-18,turquoise,5
2024-11-18,indigo,10
2024-11-19,red,8
2024-11-19,blue,1
2024-11-19,green,0
2024-11-19,yellow,1
2024-11-19,black,5
2024-11-19,white,2
2024-11-19,purple,3
2024-11-19,orange,10
2024-11-19,pink,11
2024-11-19,gray,10
2024-11-19,brown,6
2024-11-19,cyan,4
2024-11-19,magenta,3
2024-11-19,navy,10
2024-11-19,teal,3
2024-11-19,maroon,2
2024-11-19,lime,5
2024-11-19,gold,8
2024-11-19,silver,4
2024-11-19,beige,0
2024-11-19,turquoise,9
2024-11-19,indigo,6
2024-11-20,red,10
2024-11-20,blue,5
2024-11-20,green,2
2024-11-20,yellow,9
2024-11-20,black,12
2024-11-20,white,8
2024-11-20,purple,9
2024-11-20,orange,7
2024-11-20,pink,7
2024-11-20,gray,6
2024-11-20,brown,9
2024-11-20,cyan,0
2024-11-20,magenta,5
2024-11-20,navy,2
2024-11-20,teal,5
2024-11-20,maroon,2
2024-11-20,lime,12
2024-11-20,gold,10
2024-11-20,silver,1
2024-11-20,beige,2
2024-11-20,turquoise,1
2024-11-20,indigo,8
2024-11-21,red,9
2024-11-21,blue,3
2024-11-21,green,5
2024-11-21,yellow,0
2024-11-21,black,8
2024-11-21,white,9
2024-11-21,purple,2
2024-11-21,orange,0
2024-11-21,pink,3
2024-11-21,gray,8
2024-11-21,brown,5
2024-11-21,cyan,6
2024-11-21,magenta,0
2024-11-21,navy,0
2024-11-21,teal,8
2024-11-21,maroon,7
2024-11-21,lime,2
2024-11-21,gold,8
2024-11-21,silver,5
2024-11-21,beige,7
2024-11-21,turquoise,0
2024-11-21,indigo,4
2024-11-22,red,12
2024-11-22,blue,5
2024-11-22,green,10
2024-11-22,yellow,9
2024-11-22,black,8
2024-11-22,white,2
2024-11-22,purple,7
2024-11-22,orange,2
2024-11-22,pink,0
2024-11-22,gray,8
2024-11-22,brown,1
2024-11-22,cyan,7
2024-11-22,magenta,4
2024-11-22,navy,2
2024-11-22,teal,3
2024-11-22,maroon,8
2024-11-22,lime,2
2024-11-22,gold,14
2024-11-22,silver,4
2024-11-22,beige,9
2024-11-22,turquoise,8
2024-11-22,indigo,11
2024-11-23,red,6
2024-11-23,blue,3
2024-11-23,green,6
2024-11-23,yellow,6
2024-11-23,black,11
2024-11-23,white,3
2024-11-23,purple,4
2024-11-23,orange,2
2024-11-23,pink,12
2024-11-23,gray,1
2024-11-23,brown,5
2024-11-23,cyan,1
2024-11-23,magenta,9
2024-11-23,navy,7
2024-11-23,teal,0
2024-11-23,maroon,0
2024-11-23,lime,0
2024-11-23,gold,15
2024-11-23,silver,12
2024-11-23,beige,0
2024-11-23,turquoise,4
2024-11-23,indigo,3
2024-11-24,red,10
2024-11-24,blue,9
2024-11-24,green,0
2024-11-24,yellow,4
2024-11-24,black,7
2024-11-24,white,8
2024-11-24,purple,4
2024-11-24,orange,5
2024-11-24,pink,9
2024-11-24,gray,0
2024-11-24,brown,5
2024-11-24,cyan,1
2024-11-24,magenta,0
2024-11-24,navy,6
2024-11-24,teal,8
2024-11-24,maroon,6
2024-11-24,lime,0
2024-11-24,gold,6
2024-11-24,silver,1
2024-11-24,beige,3
2024-11-24,turquoise,2
2024-11-24,indigo,1
2024-11-25,red,14
2024-11-25,blue,5
2024-11-25,green,6
2024-11-25,yellow,4
2024-11-25,black,10
2024-11-25,white,0
2024-11-25,purple,2
2024-11-25,orange,8
2024-11-25,pink,7
2024-11-25,gray,7
2024-11-25,brown,8
2024-11-25,cyan,4
2024-11-25,magenta,9
2024-11-25,navy,0
2024-11-25,teal,5
2024-11-25,maroon,8
2024-11-25,lime,8
2024-11-25,gold,16
2024-11-25,silver,2
2024-11-25,beige,8
2024-11-25,turquoise,9
2024-11-25,indigo,5
2024-11-26,red,12
2024-11-26,blue,8
2024-11-26,green,6
2024-11-26,yellow,5
2024-11-26,black,8
2024-11-26,white,0
2024-11-26,purple,3
2024-11-26,orange,7
2024-11-26,pink,8
2024-11-26,gray,6
2024-11-26,brown,2
2024-11-26,cyan,0
2024-11-26,magenta,11
2024-11-26,navy,4
2024-11-26,teal,8
2024-11-26,maroon,8
2024-11-26,lime,7
2024-11-26,gold,8
2024-11-26,silver,3
2024-11-26,beige,5
2024-11-26,turquoise,6
2024-11-26,indigo,4
2024-11-27,red,12
2024-11-27,blue,3
2024-11-27,green,7
2024-11-27,yellow,12
2024-11-27,black,13
2024-11-27,white,7
2024-11-27,purple,9
2024-11-27,orange,1
2024-11-27,pink,5
2024-11-27,gray,3
2024-11-27,brown,10
2024-11-27,cyan,3
2024-11-27,magenta,2
2024-11-27,navy,6
2024-11-27,teal,2
2024-11-27,maroon,7
2024-11-27,lime,3
2024-11-27,gold,12
2024-11-27,silver,4
2024-11-27,beige,3
2024-11-27,turquoise,1
2024-11-27,indigo,11
2024-11-28,red,9
2024-11-28,blue,1
2024-11-28,green,9
2024-11-28,yellow,6
2024-11-28,black,15
2024-11-28,white,6
2024-11-28,purple,0
2024-11-28,orange,7
2024-11-28,pink,11
2024-11-28,gray,1
2024-11-28,brown,5
2024-11-28,cyan,0
2024-11-28,magenta,5
2024-11-28,navy,0
2024-11-28,teal,4
2024-11-28,maroon,7
2024-11-28,lime,11
2024-11-28,gold,14
2024-11-28,silver,9
2024-11-28,beige,0
2024-11-28,turquoise,8
2024-11-28,indigo,9
2024-11-29,red,5
2024-11-29,blue,9
2024-11-29,green,1
2024-11-29,yellow,7
2024-11-29,black,16
2024-11-29,white,5
2024-11-29,purple,2
2024-11-29,orange,6
2024-11-29,pink,6
2024-11-29,gray,4
2024-11-29,brown,12
2024-11-29,cyan,7
2024-11-29,magenta,9
2024-11-29,navy,11
2024-11-29,teal,4
2024-11-29,maroon,2
2024-11-29,lime,12
2024-11-29,gold,10
2024-11-29,silver,8
2024-11-29,beige,7
2024-11-29,turquoise,4
2024-11-29,indigo,3
2024-11-30,red,9
2024-11-30,blue,0
2024-11-30,green,6
2024-11-30,yellow,9
2024-11-30,black,7
2024-11-30,white,5
2024-11-30,purple,8
2024-11-30,orange,6
2024-11-30,pink,10
2024-11-30,gray,10
2024-11-30,brown,5
2024-11-30,cyan,3
2024-11-30,magenta,9
2024-11-30,navy,2
2024-11-30,teal,6
2024-11-30,maroon,3
2024-11-30,lime,7
2024-11-30,gold,14
2024-11-30,silver,3
2024-11-30,beige,7
2024-11-30,turquoise,9
2024-11-30,indigo,3
2024-12-01,red,10
2024-12-01,blue,8
2024-12-01,green,4
2024-12-01,yellow,3
2024-12-01,black,15
2024-12-01,white,5
2024-12-01,purple,11
2024-12-01,orange,8
2024-12-01,pink,9
2024-12-01,gray,6
2024-12-01,brown,10
2024-12-01,cyan,2
2024-12-01,magenta,10
2024-12-01,navy,11
2024-12-01,teal,10
2024-12-01,maroon,7
2024-12-01,lime,8
2024-12-01,gold,16
2024-12-01,silver,7
2024-12-01,beige,4
2024-12-01,turquoise,4
2024-12-01,indigo,7
2024-12-02,red,10
2024-12-02,blue,9
2024-12-02,green,4
2024-12-02,yellow,5
2024-12-02,black,9
2024-12-02,white,7
2024-12-02,purple,3
2024-12-02,orange,6
2024-12-02,pink,0
2024-12-02,gray,6
2024-12-02,brown,6
2024-12-02,cyan,3
2024-12-02,magenta,3
2024-12-02,navy,9
2024-12-02,teal,3
2024-12-02,maroon,8
2024-12-02,lime,9
2024-12-02,gold,8
2024-12-02,silver,8
2024-12-02,beige,0
2024-12-02,turquoise,3
2024-12-02,indigo,9
2024-12-03,red,10
2024-12-03,blue,8
2024-12-03,green,10
2024-12-03,yellow,10
2024-12-03,black,11
2024-12-03,white,11
2024-12-03,purple,1
2024-12-03,orange,11
2024-12-03,pink,2
2024-12-03,gray,2
2024-12-03,brown,2
2024-12-03,cyan,0
2024-12-03,magenta,1
2024-12-03,navy,3
2024-12-03,teal,2
2024-12-03,maroon,5
2024-12-03,lime,11
2024-12-03,gold,8
2024-12-03,silver,5
2024-12-03,beige,0
2024-12-03,turquoise,7
2024-12-03,indigo,8
2024-12-04,red,13
2024-12-04,blue,10
2024-12-04,green,4
2024-12-04,yellow,8
2024-12-04,black,7
2024-12-04,white,8
2024-12-04,purple,5
2024-12-04,orange,8
2024-12-04,pink,8
2024-12-04,gray,3
2024-12-04,brown,5
2024-12-04,cyan,4
2024-12-04,magenta,7
2024-12-04,navy,3
2024-12-04,teal,2
2024-12-04,maroon,8
2024-12-04,lime,8
2024-12-04,gold,10
2024-12-04,silver,2
2024-12-04,beige,5
2024-12-04,turquoise,4
2024-12-04,indigo,9
2024-12-05,red,6
2024-12-05,blue,9
2024-12-05,green,2
2024-12-05,yellow,8
2024-12-05,black,12
2024-12-05,white,3
2024-12-05,purple,7
2024-12-05,orange,3
2024-12-05,pink,3
2024-12-05,gray,3
2024-12-05,brown,8
2024-12-05,cyan,2
2024-12-05,magenta,6
2024-12-05,navy,4
2024-12-05,teal,6
2024-12-05,maroon,3
2024-12-05,lime,5
2024-12-05,gold,15
2024-12-05,silver,6
2024-12-05,beige,2
2024-12-05,turquoise,3
2024-12-05,indigo,7
2024-12-06,red,14
2024-12-06,blue,1
2024-12-06,green,1
2024-12-06,yellow,9
2024-12-06,black,16
2024-12-06,white,11
2024-12-06,purple,0
2024-12-06,orange,6
2024-12-06,pink,10
2024-12-06,gray,7
2024-12-06,brown,7
2024-12-06,cyan,2
2024-12-06,magenta,0
2024-12-06,navy,6
2024-12-06,teal,9
2024-12-06,maroon,11
2024-12-06,lime,4
2024-12-06,gold,10
2024-12-06,silver,0
2024-12-06,beige,5
2024-12-06,turquoise,5
2024-12-06,indigo,9
2024-12-07,red,14
2024-12-07,blue,7
2024-12-07,green,5
2024-12-07,yellow,4
2024-12-07,black,14
2024-12-07,white,5
2024-12-07,purple,1
2024-12-07,orange,7
2024-12-07,pink,4
2024-12-07,gray,11
2024-12-07,brown,1
2024-12-07,cyan,9
2024-12-07,magenta,6
2024-12-07,navy,4
2024-12-07,teal,0
2024-12-07,maroon,3
2024-12-07,lime,9
2024-12-07,gold,4
2024-12-07,silver,9
2024-12-07,beige,0
2024-12-07,turquoise,3
2024-12-07,indigo,4
2024-12-08,red,13
2024-12-08,blue,2
2024-12-08,green,0
2024-12-08,yellow,6
2024-12-08,black,8
2024-12-08,white,8
2024-12-08,purple,6
2024-12-08,orange,2
2024-12-08,pink,6
2024-12-08,gray,7
2024-12-08,brown,9
2024-12-08,cyan,4
2024-12-08,magenta,12
2024-12-08,navy,8
2024-12-08,teal,11
2024-12-08,maroon,1
2024-12-08,lime,7
2024-12-08,gold,12
2024-12-08,silver,0
2024-12-08,beige,2
2024-12-08,turquoise,12
2024-12-08,indigo,2
2024-12-09,red,15
2024-12-09,blue,9
2024-12-09,green,6
2024-12-09,yellow,3
2024-12-09,black,6
2024-12-09,white,2
2024-12-09,purple,9
2024-12-09,orange,3
2024-12-09,pink,5
2024-12-09,gray,6
2024-12-09,brown,0
2024-12-09,cyan,5
2024-12-09,magenta,9
2024-12-09,navy,10
2024-12-09,teal,12
2024-12-09,maroon,9
2024-12-09,lime,9
2024-12-09,gold,5
2024-12-09,silver,4
2024-12-09,beige,6
2024-12-09,turquoise,6
2024-12-09,indigo,4
2024-12-10,red,10
2024-12-10,blue,9
2024-12-10,green,5
2024-12-10,yellow,2
2024-12-10,black,7
2024-12-10,white,5
2024-12-10,purple,5
2024-12-10,orange,9
2024-12-10,pink,9
2024-12-10,gray,1
2024-12-10,brown,1
2024-12-10,cyan,7
2024-12-10,magenta,9
2024-12-10,navy,10
2024-12-10,teal,0
2024-12-10,maroon,6
2024-12-10,lime,6
2024-12-10,gold,12
2024-12-10,silver,9
2024-12-10,beige,0
2024-12-10,turquoise,5
2024-12-10,indigo,10
2024-12-11,red,7
2024-12-11,blue,5
2024-12-11,green,2
2024-12-11,yellow,8
2024-12-11,black,8
2024-12-11,white,11
2024-12-11,purple,2
2024-12-11,orange,2
2024-12-11,pink,10
2024-12-11,gray,7
2024-12-11,brown,5
2024-12-11,cyan,5
2024-12-11,magenta,0
2024-12-11,navy,0
2024-12-11,teal,2
2024-12-11,maroon,11
2024-12-11,lime,2
2024-12-11,gold,13
2024-12-11,silver,8
2024-12-11,beige,0
2024-12-11,turquoise,9
2024-12-11,indigo,6
2024-12-12,red,15
2024-12-12,blue,10
2024-12-12,green,3
2024-12-12,yellow,5
2024-12-12,black,15
2024-12-12,white,8
2024-12-12,purple,2
2024-12-12,orange,2
2024-12-12,pink,5
2024-12-12,gray,10
2024-12-12,brown,9
2024-12-12,cyan,5
2024-12-12,magenta,4
2024-12-12,navy,4
2024-12-12,teal,6
2024-12-12,maroon,8
2024-12-12,lime,7
2024-12-12,gold,6
2024-12-12,silver,2
2024-12-12,beige,9
2024-12-12,turquoise,7
2024-12-12,indigo,3
2024-12-13,red,9
2024-12-13,blue,9
2024-12-13,green,0
2024-12-13,yellow,4
2024-12-13,black,10
2024-12-13,white,2
2024-12-13,purple,6
2024-12-13,orange,4
2024-12-13,pink,9
2024-12-13,gray,8
2024-12-13,brown,0
2024-12-13,cyan,0
2024-12-13,magenta,5
2024-12-13,navy,7
2024-12-13,teal,3
2024-12-13,maroon,10
2024-12-13,lime,6
2024-12-13,gold,14
2024-12-13,silver,6
2024-12-13,beige,2
2024-12-13,turquoise,4
2024-12-13,indigo,0
2024-12-14,red,5
2024-12-14,blue,5
2024-12-14,green,5
2024-12-14,yellow,6
2024-12-14,black,7
2024-12-14,white,12
2024-12-14,purple,8
2024-12-14,orange,10
2024-12-14,pink,4
2024-12-14,gray,6
2024-12-14,brown,12
2024-12-14,cyan,6
2024-12-14,magenta,2
2024-12-14,navy,8
2024-12-14,teal,2
2024-12-14,maroon,2
2024-12-14,lime,2
2024-12-14,gold,12
2024-12-14,silver,3
2024-12-14,beige,7
2024-12-14,turquoise,3
2024-12-14,indigo,5
2024-12-15,red,7
2024-12-15,blue,2
2024-12-15,green,4
2024-12-15,yellow,8
2024-12-15,black,9
2024-12-15,white,0
2024-12-15,purple,10
2024-12-15,orange,5
2024-12-15,pink,10
2024-12-15,gray,3
2024-12-15,brown,10
2024-12-15,cyan,7
2024-12-15,magenta,4
2024-12-15,navy,5
2024-12-15,teal,0
2024-12-15,maroon,5
2024-12-15,lime,1
2024-12-15,gold,7
2024-12-15,silver,2
2024-12-15,beige,6
2024-12-15,turquoise,0
2024-12-15,indigo,7
2024-12-16,red,10
2024-12-16,blue,10
2024-12-16,green,8
2024-12-16,yellow,4
2024-12-16,black,8
2024-12-16,white,3
2024-12-16,purple,10
2024-12-16,orange,1
2024-12-16,pink,11
2024-12-16,gray,4
2024-12-16,brown,0
2024-12-16,cyan,9
2024-12-16,magenta,2
2024-12-16,navy,2
2024-12-16,teal,3
2024-12-16,maroon,10
2024-12-16,lime,8
2024-12-16,gold,5
2024-12-16,silver,12
2024-12-16,beige,5
2024-12-16,turquoise,7
2024-12-16,indigo,8
2024-12-17,red,16
2024-12-17,blue,1
2024-12-17,green,7
2024-12-17,yellow,1
2024-12-17,black,15
2024-12-17,white,2
2024-12-17,purple,7
2024-12-17,orange,9
2024-12-17,pink,8
2024-12-17,gray,8
2024-12-17,brown,7
2024-12-17,cyan,3
2024-12-17,magenta,12
2024-12-17,navy,0
2024-12-17,teal,9
2024-12-17,maroon,6
2024-12-17,lime,11
2024-12-17,gold,15
2024-12-17,silver,2
2024-12-17,beige,0
2024-12-17,turquoise,7
2024-12-17,indigo,9
2024-12-18,red,8
2024-12-18,blue,8
2024-12-18,green,7
2024-12-18,yellow,11
2024-12-18,black,8
2024-12-18,white,9
2024-12-18,purple,2
2024-12-18,orange,11
2024-12-18,pink,2
2024-12-18,gray,6
2024-12-18,brown,6
2024-12-18,cyan,4
2024-12-18,magenta,4
2024-12-18,navy,9
2024-12-18,teal,0
2024-12-18,maroon,6
2024-12-18,lime,10
2024-12-18,gold,5
2024-12-18,silver,3
2024-12-18,beige,3
2024-12-18,turquoise,2
2024-12-18,indigo,3
2024-12-19,red,13
2024-12-19,blue,7
2024-12-19,green,0
2024-12-19,yellow,9
2024-12-19,black,14
2024-12-19,white,4
